"REC_NUM","FINALWT","AGYOWNK","LFSSTAT","PROV","CMA","AGE_12","SEX","MARSTAT","EDUC","IMMIG","EFAMTYPE","HRLYEARN","COWMAIN","PERMTEMP","FIRMSIZE","SURVYEAR","UNION","NOC_10","UTOTHRS","TENURE","HRSTOT"
59636,30,0,1,11,0,10,2,1,2,3,8,31.7501869857891,1,1,4,2018,1,5,30,240,1530
3097,156,1,2,48,0,5,1,1,5,3,6,56.8794806144843,2,1,1,2020,2,10,42,9,2100
98057,130,0,1,47,0,5,2,6,3,3,3,6.9816348973607,2,3,1,2019,2,5,40,113,2040
28050,367,0,1,59,0,3,1,6,4,3,1,17.8118548990277,2,1,3,2018,2,7,40,179,2040
79067,82,0,1,48,0,1,1,6,1,3,14,19.0501121914734,2,4,1,2018,2,8,25,50,1275
12988,136,0,1,47,0,10,1,1,2,3,5,27.5168287210172,2,1,4,2018,2,8,40,139,2040
19605,296,0,1,59,0,4,1,6,2,3,1,54.8571847507331,2,1,4,2019,2,3,40,240,2040
10648,982,4,1,35,4,8,2,1,4,3,4,24.8973607038123,2,1,1,2019,2,2,30,240,1530
29414,71,0,2,35,0,9,2,4,4,3,18,18.8,2,1,2,2021,1,4,25,42,875
60212,197,0,1,12,0,6,1,4,3,3,1,36.2505380476557,2,1,2,2017,2,7,60,7,3060
39780,132,0,1,59,0,3,2,2,4,3,2,25.4001495886313,2,1,1,2018,2,2,40,44,2040
6826,149,0,1,35,0,6,1,1,4,1,2,23.8599706744868,1,1,2,2019,1,7,61,53,3111
55864,627,0,1,48,7,2,1,6,2,3,4,17.462602842184,2,2,3,2018,2,9,39,15,1989
10257,119,1,2,48,0,4,2,2,5,3,3,21,2,1,2,2021,2,2,40,40,80
77740,160,2,1,10,0,8,2,2,4,3,3,46.9,2,1,1,2021,2,4,40,63,2040
100480,1319,0,1,35,4,2,2,6,5,3,4,30.8312316715542,2,1,4,2019,2,3,44,1,2244
50952,375,0,1,48,0,5,2,1,2,3,2,22.2,2,1,4,2021,1,7,37.5,240,1912.5
1875,112,0,1,59,0,9,2,1,2,3,8,37.2423020527859,2,1,4,2019,2,2,37.5,165,1912.5
27404,97,0,1,10,0,10,1,1,2,3,5,19.5792819745699,2,1,4,2018,2,4,45,181,2295
82806,161,0,1,47,0,10,2,5,2,3,1,16.67,2,1,1,2021,2,7,15,193,765
100305,819,2,2,35,4,6,2,1,5,2,9,41.8300538047656,1,1,4,2017,1,4,40,177,2000
73317,269,4,1,35,0,9,1,1,4,3,4,35.2712609970675,2,1,4,2019,1,10,40,240,2040
5926,198,0,1,48,8,9,1,2,2,3,2,25,2,1,1,2021,2,8,39,240,1989
18178,164,2,1,59,0,6,1,1,6,2,3,36.301426481346,1,1,4,2020,1,3,57.5,155,2932.5
3344,113,0,1,46,6,4,1,6,1,3,5,14.5234604105572,2,1,4,2019,2,2,40,26,2040
14011,86,0,1,13,0,8,2,1,4,3,8,36.4028055342045,1,3,4,2017,1,2,36.2,8,1846.2
13311,146,1,2,46,6,5,2,1,4,3,3,35.0323981552652,1,1,4,2017,1,5,40,23,1960
90543,434,0,1,35,0,4,2,1,5,3,2,29.9598240469208,2,1,3,2019,2,2,40,32,2040
15504,212,1,2,35,0,5,2,4,6,3,14,7.9775293255132,1,1,4,2019,1,5,32.5,168,1527.5
91474,127,0,1,46,6,1,2,6,2,3,7,13.0514988470407,2,4,4,2017,2,7,18,25,918
20932,141,0,1,46,6,11,1,1,4,3,5,36.8273460410557,1,1,4,2019,1,8,44,128,2244
5344,264,0,1,35,0,2,1,6,2,3,6,21.7851906158358,2,1,2,2019,2,8,44,29,2244
14643,74,1,2,48,0,4,1,1,5,3,3,46.2240584166026,1,1,4,2017,1,5,37,84,1813
27544,818,0,1,59,9,6,1,1,5,3,2,49.8777126099707,2,1,4,2019,2,3,40,233,2040
69819,471,0,1,48,8,9,2,2,2,3,2,31.25,2,1,4,2021,2,7,40,118,2040
69730,218,0,1,24,0,1,1,6,1,3,4,15.5267008046818,2,4,2,2020,2,10,38,14,1938
81834,822,1,2,48,8,5,1,1,4,3,6,55,2,1,3,2021,1,8,40,158,2000
69060,163,4,1,46,6,8,2,5,2,3,15,29.6382331378299,2,1,4,2019,2,2,35,83,1785
35195,228,4,1,12,0,9,2,6,4,3,15,32.31,1,1,4,2021,2,7,37.5,240,1912.5
45532,95,3,1,24,0,6,1,2,4,3,3,46.5801024140454,1,1,4,2020,1,3,35,238,1785
21568,106,0,2,35,0,10,2,4,3,3,18,15.5608504398827,2,1,4,2019,2,7,37,80,1850
4949,324,0,1,35,0,5,1,2,5,3,2,44.0890762463343,2,1,1,2019,2,3,37.5,146,1912.5
55431,54,2,2,48,0,6,1,1,4,3,6,23.9429618768328,2,1,4,2019,2,9,72,5,3600
68976,775,2,2,59,9,6,2,1,5,3,3,45.6451612903226,1,1,4,2019,1,2,38.5,240,1771
80463,971,2,1,59,9,5,2,1,3,2,3,15.5608504398827,2,1,2,2019,2,7,40,24,2040
46256,932,0,1,24,2,5,1,6,6,1,1,20.2777860882573,2,1,2,2018,2,2,40,4,2040
